PERÍODO,EMPRESA,LOCALIDAD,PROVINCIA,INSUMO,"CUPO TOTAL ASIGNADO ","PRODUCCIÓN ","VENTAS TOTALES ","PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.)","PETROBRAS ARGENTINA S.A.","FOX PETROL S.A.","REFINERÍA DEL NORTE S.A.","SHELL ARGENTINA C.A.P.S.A.","YPF S.A.","ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.","OIL COMBUSTIBLES S.A.","TRAFIGURA ARGENTINA S.A.","REFI PAMPA S.A."
"sep-17 (*)","FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3101,"3584,58","3092,24","1170,51","146,55",0,"683,81",0,"1091,37",0,0,0,0
"sep-17 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12983,"13175,99","12990,01","2977,84","1207,03",0,0,"2515,59","5686,28",0,"603,27",0,0
"sep-17 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1720,"2481,81","1692,46",0,0,0,0,"585,93","1106,53",0,0,0,0
"sep-17 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5540,"5526,78","5549,42","1609,57",0,0,0,"584,46","2647,84",0,"707,55",0,0
"oct-17 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12479,"15154,2","12572,84","2230,1","405,32",0,0,"2999,49","6724,52",0,0,"213,41",0
"oct-17 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6187,"16354,23","6510,860000000001","301,02",0,0,0,"4589,58","1620,26",0,0,0,0
"oct-17 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1198,1265,"1231,75",0,0,0,0,0,"1231,75",0,0,0,0
"oct-17 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2995,3146,2815,0,0,0,0,0,2815,0,0,0,0
"oct-17 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3028,3784,3035,1789,295,0,0,0,951,0,0,0,0
"oct-17 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6249,"8132,16","6273,33","743,6","218,72",0,0,"2004,2","2704,2",0,"388,88","213,73",0
"oct-17 (*)","BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8909,"8482,61",8881,"811,44",0,0,0,"3491,87","4091,64",0,"345,97","140,08",0
"oct-17 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2808,"5552,9","2840,67",0,0,0,0,0,"2840,67",0,0,0,0
"oct-17 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13757,"13813,01","13867,48","2285,03","701,89",0,"1205,5","1510,4","7775,14",0,"389,52",0,0
"oct-17 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,8130,8155,8135,0,0,0,0,0,8135,0,0,0,0
"oct-17 (*)","ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2100,"2209,25","1922,27","980,28",0,0,"248,57","478,76",0,0,"214,66",0,0
"oct-17 (*)","FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3182,"3253,68","3202,77","1057,58","145,75",0,"692,96",0,"1306,48",0,0,0,0
"oct-17 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,13312,"14004,18","13343,210000000001","2944,92","1171,8",0,0,"2517,61","6065,33",0,"643,55",0,0
"oct-17 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1760,"2554,15","1784,0300000000002",0,0,0,0,"578,65","1205,38",0,0,0,0
"oct-17 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5753,"5404,44","5750,93","1601,0099999999998",0,0,0,"616,81","2847,8",0,"685,31",0,0
"nov-17 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"13111,53","14079,220000000001","2151,09","505,99",0,0,"3682,8500000000004","7285,24",0,0,"454,05",0
"nov-17 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"7378,71","7152,030000000001","299,93",0,0,0,"5200,46","1651,6399999999999",0,0,0,0
"nov-17 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,1075,"1084,09",0,0,0,0,0,"1084,09",0,0,0,0
"nov-17 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,2886,2509,0,0,0,0,0,2509,0,0,0,0
"nov-17 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,3708,3314,1894,331,0,0,0,1089,0,0,0,0
"nov-17 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"6936,89","7120,450000000001","774,34","332,81",0,0,"2001,54","3276,6000000000004",0,"347,69","387,46999999999997",0
"nov-17 (*)","BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"8172,85","7719,88","772,0999999999999",0,0,0,"3493,14","2781,04",0,"281,93","391,67",0
"nov-17 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,"4867,67","2989,33",0,0,0,0,0,"2989,33",0,0,0,0
"nov-17 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"12822,76","13583,48","1958,66","707,8900000000001",0,"1220,36","1525,01","7786,7300000000005",0,"384,83",0,0
"nov-17 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,8424,8451,0,0,0,0,0,8451,0,0,0,0
"nov-17 (*)","ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1798,38","1876,68","864,2900000000001",0,0,"286,15","509,72",0,0,"216,51999999999998",0,0
"nov-17 (*)","FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"3750,82","3001,79","1122,2",0,0,"687,54",0,"1192,05",0,0,0,0
"nov-17 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"13435,23","14046,04","2997,6800000000003","1234,04",0,0,"2499,8199999999997","6711,38",0,"603,12",0,0
"nov-17 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,"2263,78","1349,51",0,0,0,0,"577,1","772,41",0,0,0,0
"nov-17 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"5933,8","5834,0599999999995","1529,5499999999997",0,0,0,"585,5699999999999","3015,8099999999995",0,"703,13",0,0
"dic-17 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14215,85","17521,300000000003","3032,02","657,76",0,0,"3312,07","9991,68",0,0,"527,77",0
"dic-17 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,0,"9523,76","296,96",0,0,0,"6625,79","2601,01",0,0,0,0
"dic-17 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,"939,03","955,37",0,0,0,0,0,"955,37",0,0,0,0
"dic-17 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,"3936,85","2013,88",0,0,0,0,0,"2013,88",0,0,0,0
"dic-17 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,3165,2097,1221,218,0,0,0,658,0,0,0,0
"dic-17 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"9596,2","9888,32","815,59","363,49",0,0,"2511,68","5421,41",0,"387,1","389,05",0
"dic-17 (*)","BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"8916,59","8504,5","769,41",0,0,0,"3272,91","4462,18",0,0,0,0
"dic-17 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,"3897,58","2233,5",0,0,0,"554,23",0,"1679,27",0,0,0,0
"dic-17 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"11419,36",11666,"1684,68","920,66",0,"1136,46","1369,2","6094,22",0,"460,78",0,0
"dic-17 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,8409,8458,0,0,0,0,0,8458,0,0,0,0
"dic-17 (*)","ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1362,23","1334,52","686,11",0,0,0,"362,67999999999995",0,0,"285,73",0,0
"dic-17 (*)","FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"2663,7","2973,58","1046,37",0,0,"706,43",0,"1220,78",0,0,0,0
"dic-17 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"13321,95","14754,710000000001","3670,12","1482,39",0,0,"2490,19","6012,25",0,"1099,76",0,0
"dic-17 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,"60,67","1559,84",,0,0,0,"397,24","1162,6",0,0,0,0
"dic-17 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"5616,89","6555,32","1990,5",0,0,0,"578,99","3297,93",0,"687,9",0,0
"ene-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14633,5","17612,12","3470,36","613,73",0,0,"3003,95","9993,01",0,0,"531,07",0
"ene-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"2440,1","10813,210000000001","299,01",0,0,0,"6846,55","3667,65",0,0,0,0
"ene-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"6634,88","8201,65","773,85",0,0,0,"3542,52","3885,28",0,0,0,0
"ene-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,"264,5","277,21",0,0,0,0,0,"277,21",0,0,0,0
"ene-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,2798,0,0,0,0,0,0,0,0,0,0,0
"ene-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,3299,1792,0,0,0,0,0,1792,0,0,0,0
"ene-18 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,900,2029,1519,401,0,0,0,109,0,0,0,0
"ene-18 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"6366,17","8407,939999999999","814,73","403,47",0,0,"1987,4","4670,94",0,"142,69","388,71",0
"ene-18 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,0,"2446,13",0,0,0,"740,57",0,"1705,56",0,0,0,0
"ene-18 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"11391,83","11440,59","2458,16","933,22",0,"971,2","1487,73","5234,9",0,"355,38",0,0
"ene-18 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,9088,9027,0,0,0,0,0,9027,0,0,0,0
"ene-18 (*)","ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1818,46","1755,8200000000002","1035,52",0,0,0,"507,63",0,0,"212,67",0,0
"ene-18 (*)","FRONTERITA ENERGÍA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"3704,29","2703,24","974,36",0,0,"537,65",0,"1191,23",0,0,0,0
"ene-18 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"14372,64","13667,310000000001","3183,47","1115,46",0,0,"2469,82","5412,78",0,"1485,78",0,0
"ene-18 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,0,"2294,8900000000003",0,0,0,0,"687,51","1607,38",0,0,0,0
"ene-18 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"5982,99","6001,289999999999","1904,8700000000001",0,0,0,"618,12","2772,5199999999995",0,"705,78",0,0
"feb-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"13490,05","12428,76","2100,53","401,79",0,0,"2530,68","7002,02",0,0,"393,74",0
"feb-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"11507,77","11266,720000000001","298,32",0,0,0,"5591,1","5377,3",0,0,0,0
"feb-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"7062,53","6945,92","807,01",0,0,0,"2945,84","2985,5",0,"207,57",0,0
"feb-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,0,0,0,0,0,0,0,0,0,0,0,0
"feb-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,2180,3186,0,0,0,0,0,3186,0,0,0,0
"feb-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,0,1729,0,0,0,0,0,1729,0,0,0,0
"feb-18 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,0,1456,1456,0,0,0,0,0,0,0,0,0
"feb-18 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"7375,75","7615,9800000000005","778,74","329,24",0,0,"1985,68","3997,41",0,"137,15","387,76",0
"feb-18 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,0,"4984,62",0,0,0,"771,39",0,"4213,23",0,0,0,0
"feb-18 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"7450,25","7509,17","1324,94","391,77",0,"472,41","765,36","4412,08",0,"142,61",0,0
"feb-18 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,6000,6022,0,0,0,0,0,6022,0,0,0,0
"feb-18 (*)","ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1570,73","1619,73","1076,43",0,0,0,"473,63",0,0,"69,67",0,0
"feb-18 (*)","FRONTERITA ENERGÍA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"3449,55","2888,3500000000004","1118,53",0,0,"581,44",0,"1188,38",0,0,0,0
"feb-18 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"13333,33","13494,85","2897,2","1337,91",0,0,"2510,13","5720,34",0,"1029,27",0,0
"feb-18 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,"2107,39","1862,65",0,0,0,0,"581,34","1281,31",0,0,0,0
"feb-18 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"5393,59","5468,77",1609,0,0,0,"586,64","2678,84",0,"594,29",0,0
"mar-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14433,29","14097,28","2700,9","402,23",0,0,"3013,74","7507,12",0,0,"399,48","73,81"
"mar-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,0,"12024,62","868,46",392,0,0,"6763,47","4000,69",0,0,0,0
"mar-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"8969,2","8372,59","771,93","1185,97",0,0,"2984,53","3430,16",0,0,0,0
"mar-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,0,0,0,0,0,0,0,0,0,0,0,0
"mar-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,0,"1402,98",0,0,0,0,0,"1402,98",0,0,0,0
"mar-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,0,1792,0,0,0,0,0,1792,0,0,0,0
"mar-18 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,448,1878,1878,0,0,0,0,0,0,0,0,0
"mar-18 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"7486,4","6803,9400000000005","592,34","146,67",0,0,"1775,17","4004,96",0,0,"284,8",0
"mar-18 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,0,"3068,4700000000003",0,0,0,"588,9",0,"2479,57",0,0,0,0
"mar-18 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"5107,71","5174,87","141,36","106,85",0,"424,04","108,8","4393,82",0,0,0,0
"mar-18 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,7586,7619,0,0,0,0,0,7619,0,0,0,0
"mar-18 (*)","ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1848,98","1704,7199999999998","1194,33",0,0,0,"510,39",0,0,0,0,0
"mar-18 (*)","FRONTERITA ENERGÍA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"463,5","2774,12","1048,58",0,0,"542,67",0,"1182,87",0,0,0,0
"mar-18 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"13904,27","12420,2","3098,05","1301,97",0,0,"2516,67","5503,51",0,0,0,0
"mar-18 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,"1130,15","1573,47",0,0,0,0,"583,6","989,87",0,0,0,0
"mar-18 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"6108,93","5569,07","2306,31","219,59",0,0,"582,79","2460,38",0,0,0,0
"abr-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14757,78","15762,83","3437,17","401,25",0,0,"3014,29","8408,2",0,0,"429,27","72,65"
"abr-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"2921,82","13140,8","1070,16","287,97",0,0,"5937,13","5845,54",0,0,0,0
"abr-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"8432,49","9254,57","770,12","1049,79",0,0,"2879,37","4555,29",0,0,0,0
"abr-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,S/D,S/D,0,0,0,0,0,0,0,0,0,0
"abr-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,0,0,0,0,0,0,0,0,0,0,0,0
"abr-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,0,1570,0,0,0,0,0,1570,0,0,0,0
"abr-18 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,0,0,0,0,0,0,0,0,0,0,0,0
"abr-18 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"8348,26","7309,200000000001","593,62","145,47",0,"256,98","1812,92","4208,68",0,0,"291,53",0
"abr-18 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,0,"2355,96",0,0,0,"407,48",0,"1948,48",0,0,0,0
"abr-18 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"8757,8","8678,869999999999","211,27","176,45",0,"909,38","107,53","7274,24",0,0,0,0
"abr-18 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,7592,7630,0,0,0,0,0,7630,0,0,0,0
"abr-18 (*)","ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"1756,37","1874,8400000000001","1372,93",0,0,0,"501,91",0,0,0,0,0
"abr-18 (*)","FRONTERITA ENERGÍA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"1510,09","2203,95","905,99",0,0,"389,76",0,"908,2",0,0,0,0
"abr-18 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"14290,87","12972,68","3090,81","1312,64",0,0,"2762,6","5665,47",0,0,"141,16",0
"abr-18 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,"1143,04","1569,01",0,0,0,0,"582,08","986,93",0,0,0,0
"abr-18 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"5547,93","5587,219999999999","2296,1","218,42",0,0,"587,48","2485,22",0,0,0,0
"may-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14451,79","14009,020000000002","3012,35","73,93",0,0,"2767,5","7004,89",0,0,"1113,31","37,04"
"may-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"17150,49","17901,97","1776,81","73,11",0,0,"8486,23","6956,110000000001",0,0,"609,71",0
"may-18 (*)","BIO ATAR S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,"867,51",0,0,0,0,0,0,0,0,0,0,0
"may-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"1647,97","1665,07","424,36","183,27",0,0,"508,17999999999995","549,26",0,0,0,0
"may-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,S/D,S/D,0,0,0,0,0,0,0,0,0,0
"may-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,"567,65","367,31",0,0,0,0,0,"367,31",0,0,0,0
"may-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,"370,25","223,6",0,0,0,0,0,"223,6",0,0,0,0
"may-18 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",,1640,1479,1079,0,0,0,0,400,0,0,0,0
"may-18 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,,"8746,81","8015,85","782,55",0,0,"251,18","2043,96","4494,6",0,0,"443,56",0
"may-18 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",,"928,4","631,22",0,0,0,0,0,"631,22",0,0,0,0
"may-18 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",,"12737,52","12674,509999999998","814,97",0,0,"978,77","1013,03","9086,58",0,0,"781,1600000000001",0
"may-18 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,,7720,7637,0,0,0,0,0,7637,0,0,0,0
"may-18 (*)","ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",,"576,41","691,52","472,89000000000004",0,0,0,"218,63",0,0,0,0,0
"may-18 (*)","FRONTERITA ENERGÍA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",,"1849,53","1935,51","767,6199999999999",0,0,"365,57000000000005",0,"802,3199999999999",0,0,0,0
"may-18 (*)","PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,,"13855,89","14832,010000000002","3098,05","402,83",0,0,"2971,99","7165,8",0,0,"1193,3400000000001",0
"may-18 (*)","RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",,0,"107,96",0,0,0,0,"107,96",0,0,0,0,0
"may-18 (*)","VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,,"4831,95","5109,68","2480,9300000000003",0,0,0,583,"1825,4599999999998",0,0,"220,29",0
"jun-18 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,,"14230,39","12391,159999999998","2361,41",0,0,0,"2445,56","6385,44",0,0,"1161,53","37,22"
"jun-18 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",,"16438,67","9750,289999999999","449,19",0,0,0,"5699,09","3199,72",0,0,"402,29",0
"jun-18 (*)","BIO ATAR S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,"2996,25",740,0,0,0,740,0,0,0,0,0,0
"jun-18 (*)","BIO LEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",,"8836,24","8112,040000000001","1004,73",0,0,0,"3499,3","3206,69",0,0,"401,32",0
"jun-18 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",,0,0,0,0,0,0,0,0,0,0,0,0
"jun-18 (*)","BIOENERGÉTICA LEALES S.A.",LEALES,TUCUMÁN,"CAÑA DE AZÚCAR",,"608,89","1039,48",0,0,0,0,0,"1039,48",0,0,0,0
"jun-18 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",,"3399,34","2090,92",0,0,0,0,0,"2090,92",0,0,0,0
